File,Number of Threads/Processes,N,Sum,Time Taken
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.226606
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.344021
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.381472
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.839016
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.775876
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.804168
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.426432
Multiprocessing_popen,2,10000000000,-5340232226128654848,14.982411
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.104763
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.076716
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.116819
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.146730
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.224412
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.149515
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.173551
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.194861
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.247945
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.332275
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.230179
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.176711
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.275538
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.331917
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.195287
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.235053
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.272729
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.258163
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.253031
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.245148
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.302694
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.213115
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.285403
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.208866
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.294064
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.251033
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.275700
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.261633
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.203825
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.270162
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.292520
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.235482
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.571264
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.536373
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.797332
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.766781
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.735218
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.650804
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.620709
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.333327
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.428455
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.831166
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.713443
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.619984
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.660553
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.648650
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.295348
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.779019
Multiprocessing_popen,2,10000000000,-5340232226128654848,15.648753
Baseline,1,10000000000,-5340232226128654848,28.583913
Baseline,1,10000000000,-5340232226128654848,28.144650
Baseline,1,10000000000,-5340232226128654848,28.697636
Baseline,1,10000000000,-5340232226128654848,28.445244
Baseline,1,10000000000,-5340232226128654848,28.510069
Baseline,1,10000000000,-5340232226128654848,28.402107
Baseline,1,10000000000,-5340232226128654848,28.472601
Baseline,1,10000000000,-5340232226128654848,27.883783
Baseline,1,10000000000,-5340232226128654848,28.438948
Baseline,1,10000000000,-5340232226128654848,28.251424
Baseline,1,10000000000,-5340232226128654848,28.221791
Baseline,1,10000000000,-5340232226128654848,28.221675
Baseline,1,10000000000,-5340232226128654848,28.094482
Baseline,1,10000000000,-5340232226128654848,28.229910
Baseline,1,10000000000,-5340232226128654848,28.122911
Baseline,1,10000000000,-5340232226128654848,28.196053
Baseline,1,10000000000,-5340232226128654848,27.973495
Baseline,1,10000000000,-5340232226128654848,28.169221
Baseline,1,10000000000,-5340232226128654848,28.081098
Baseline,1,10000000000,-5340232226128654848,28.132837
Baseline,1,10000000000,-5340232226128654848,27.659503
Baseline,1,10000000000,-5340232226128654848,27.607088
Baseline,1,10000000000,-5340232226128654848,27.716553
Baseline,1,10000000000,-5340232226128654848,27.690501
Baseline,1,10000000000,-5340232226128654848,27.658109
Baseline,1,10000000000,-5340232226128654848,27.635117
Baseline,1,10000000000,-5340232226128654848,27.680720
Baseline,1,10000000000,-5340232226128654848,27.689663
Baseline,1,10000000000,-5340232226128654848,27.688459
Baseline,1,10000000000,-5340232226128654848,27.659299
Baseline,1,10000000000,-5340232226128654848,27.678303
Baseline,1,10000000000,-5340232226128654848,27.719409
Baseline,1,10000000000,-5340232226128654848,27.706557
Baseline,1,10000000000,-5340232226128654848,27.638656
Baseline,1,10000000000,-5340232226128654848,27.627522
Baseline,1,10000000000,-5340232226128654848,27.618717
Baseline,1,10000000000,-5340232226128654848,27.543696
Baseline,1,10000000000,-5340232226128654848,27.648667
Baseline,1,10000000000,-5340232226128654848,27.576703
Baseline,1,10000000000,-5340232226128654848,27.747920
Baseline,1,10000000000,-5340232226128654848,27.745440
Baseline,1,10000000000,-5340232226128654848,28.322284
Baseline,1,10000000000,-5340232226128654848,27.796027
Baseline,1,10000000000,-5340232226128654848,27.271829
Baseline,1,10000000000,-5340232226128654848,27.439772
Baseline,1,10000000000,-5340232226128654848,27.470098
Baseline,1,10000000000,-5340232226128654848,28.053120
Baseline,1,10000000000,-5340232226128654848,27.466749
Baseline,1,10000000000,-5340232226128654848,27.428479
Baseline,1,10000000000,-5340232226128654848,27.519577
Baseline,1,10000000000,-5340232226128654848,27.581885
Baseline,1,10000000000,-5340232226128654848,27.596438
Baseline,1,10000000000,-5340232226128654848,27.361727
Baseline,1,10000000000,-5340232226128654848,27.549970
Baseline,1,10000000000,-5340232226128654848,28.061063
Baseline,1,10000000000,-5340232226128654848,27.557725
Baseline,1,10000000000,-5340232226128654848,27.590275
Baseline,1,10000000000,-5340232226128654848,27.785141
Baseline,1,10000000000,-5340232226128654848,27.884717
Baseline,1,10000000000,-5340232226128654848,27.613396
Baseline,1,10000000000,-5340232226128654848,28.414451
Baseline,1,10000000000,-5340232226128654848,27.680332
Baseline,1,10000000000,-5340232226128654848,27.566899
Baseline,1,10000000000,-5340232226128654848,27.719704
Baseline,1,10000000000,-5340232226128654848,27.755324
Baseline,1,10000000000,-5340232226128654848,27.852704
Baseline,1,10000000000,-5340232226128654848,27.727485
Baseline,1,10000000000,-5340232226128654848,27.649005
Baseline,1,10000000000,-5340232226128654848,27.681491
Baseline,1,10000000000,-5340232226128654848,27.574496
Baseline,1,10000000000,-5340232226128654848,27.592138
Baseline,1,10000000000,-5340232226128654848,26.743008
Baseline,1,10000000000,-5340232226128654848,26.941683
Baseline,1,10000000000,-5340232226128654848,27.068758
Baseline,1,10000000000,-5340232226128654848,27.107766
Baseline,1,10000000000,-5340232226128654848,27.119155
Baseline,1,10000000000,-5340232226128654848,27.192458
Baseline,1,10000000000,-5340232226128654848,27.138401
Baseline,1,10000000000,-5340232226128654848,26.768665
Baseline,1,10000000000,-5340232226128654848,27.292964
Baseline,1,10000000000,-5340232226128654848,26.702239
Baseline,1,10000000000,-5340232226128654848,26.436526
Baseline,1,10000000000,-5340232226128654848,26.995255
Baseline,1,10000000000,-5340232226128654848,26.586422
Baseline,1,10000000000,-5340232226128654848,26.686706
Baseline,1,10000000000,-5340232226128654848,26.886203
Baseline,1,10000000000,-5340232226128654848,26.880221
Baseline,1,10000000000,-5340232226128654848,26.890974
Baseline,1,10000000000,-5340232226128654848,26.862970
Baseline,1,10000000000,-5340232226128654848,26.845559
Baseline,1,10000000000,-5340232226128654848,26.551476
Baseline,1,10000000000,-5340232226128654848,26.547392
Baseline,1,10000000000,-5340232226128654848,27.029262
Baseline,1,10000000000,-5340232226128654848,27.463741
Baseline,1,10000000000,-5340232226128654848,27.294870
Baseline,1,10000000000,-5340232226128654848,26.770500
Baseline,1,10000000000,-5340232226128654848,26.838236
Baseline,1,10000000000,-5340232226128654848,26.873737
Baseline,1,10000000000,-5340232226128654848,27.009010
Baseline,1,10000000000,-5340232226128654848,26.987280
Multithreading,4,10000000000,-5340232226128654848,9.353153
Multithreading,4,10000000000,-5340232226128654848,9.502405
Multithreading,4,10000000000,-5340232226128654848,9.342834
Multithreading,4,10000000000,-5340232226128654848,9.784237
Multithreading,4,10000000000,-5340232226128654848,9.507705
Multithreading,4,10000000000,-5340232226128654848,9.547171
Multithreading,4,10000000000,-5340232226128654848,9.563294
Multithreading,4,10000000000,-5340232226128654848,9.561396
Multithreading,4,10000000000,-5340232226128654848,9.796702
Multithreading,4,10000000000,-5340232226128654848,9.724400
Multithreading,4,10000000000,-5340232226128654848,9.497789
Multithreading,4,10000000000,-5340232226128654848,9.580604
Multithreading,4,10000000000,-5340232226128654848,9.539259
Multithreading,4,10000000000,-5340232226128654848,9.672476
Multithreading,4,10000000000,-5340232226128654848,9.754765
Multithreading,4,10000000000,-5340232226128654848,9.525134
Multithreading,4,10000000000,-5340232226128654848,9.815190
Multithreading,4,10000000000,-5340232226128654848,9.565476
Multithreading,4,10000000000,-5340232226128654848,9.711570
Multithreading,4,10000000000,-5340232226128654848,9.696124
Multithreading,4,10000000000,-5340232226128654848,9.571642
Multithreading,4,10000000000,-5340232226128654848,9.611365
Multithreading,4,10000000000,-5340232226128654848,9.617289
Multithreading,4,10000000000,-5340232226128654848,9.677416
Multithreading,4,10000000000,-5340232226128654848,9.837913
Multithreading,4,10000000000,-5340232226128654848,9.548007
Multithreading,4,10000000000,-5340232226128654848,9.759694
Multithreading,4,10000000000,-5340232226128654848,9.751547
Multithreading,4,10000000000,-5340232226128654848,9.581511
Multithreading,4,10000000000,-5340232226128654848,9.481487
Multithreading,4,10000000000,-5340232226128654848,9.627800
Multithreading,4,10000000000,-5340232226128654848,9.498679
Multithreading,4,10000000000,-5340232226128654848,9.710454
Multithreading,4,10000000000,-5340232226128654848,9.528790
Multithreading,4,10000000000,-5340232226128654848,9.596840
Multithreading,4,10000000000,-5340232226128654848,9.737212
Multithreading,4,10000000000,-5340232226128654848,9.535136
Multithreading,4,10000000000,-5340232226128654848,9.775800
Multithreading,4,10000000000,-5340232226128654848,9.574574
Multithreading,4,10000000000,-5340232226128654848,9.812155
Multithreading,4,10000000000,-5340232226128654848,9.175819
Multithreading,4,10000000000,-5340232226128654848,9.648277
Multithreading,4,10000000000,-5340232226128654848,9.683465
Multithreading,4,10000000000,-5340232226128654848,9.698724
Multithreading,4,10000000000,-5340232226128654848,9.670789
Multithreading,4,10000000000,-5340232226128654848,9.804750
Multithreading,4,10000000000,-5340232226128654848,9.478030
Multithreading,4,10000000000,-5340232226128654848,8.960922
Multithreading,4,10000000000,-5340232226128654848,9.600739
Multithreading,4,10000000000,-5340232226128654848,9.636169
Multithreading,4,10000000000,-5340232226128654848,9.671365
Multithreading,4,10000000000,-5340232226128654848,9.687202
Multithreading,4,10000000000,-5340232226128654848,9.654750
Multithreading,4,10000000000,-5340232226128654848,9.613091
Multithreading,4,10000000000,-5340232226128654848,9.473384
Multithreading,4,10000000000,-5340232226128654848,9.647978
Multithreading,4,10000000000,-5340232226128654848,9.720319
Multithreading,4,10000000000,-5340232226128654848,9.687467
Multithreading,4,10000000000,-5340232226128654848,9.536902
Multithreading,4,10000000000,-5340232226128654848,9.640146
Multithreading,4,10000000000,-5340232226128654848,9.494948
Multithreading,4,10000000000,-5340232226128654848,9.558023
Multithreading,4,10000000000,-5340232226128654848,9.609676
Multithreading,4,10000000000,-5340232226128654848,9.105070
Multithreading,4,10000000000,-5340232226128654848,9.545447
Multithreading,4,10000000000,-5340232226128654848,9.663537
Multithreading,4,10000000000,-5340232226128654848,9.374039
Multithreading,4,10000000000,-5340232226128654848,9.808588
Multithreading,4,10000000000,-5340232226128654848,9.507392
Multithreading,4,10000000000,-5340232226128654848,9.811954
Multithreading,4,10000000000,-5340232226128654848,9.804526
Multithreading,4,10000000000,-5340232226128654848,9.783464
Multithreading,4,10000000000,-5340232226128654848,9.581194
Multithreading,4,10000000000,-5340232226128654848,9.530906
Multithreading,4,10000000000,-5340232226128654848,9.499566
Multithreading,4,10000000000,-5340232226128654848,9.801258
Multithreading,4,10000000000,-5340232226128654848,9.709071
Multithreading,4,10000000000,-5340232226128654848,9.707459
Multithreading,4,10000000000,-5340232226128654848,9.557472
Multithreading,4,10000000000,-5340232226128654848,9.787048
Multithreading,4,10000000000,-5340232226128654848,9.560061
Multithreading,4,10000000000,-5340232226128654848,9.801605
Multithreading,4,10000000000,-5340232226128654848,9.772067
Multithreading,4,10000000000,-5340232226128654848,9.752969
Multithreading,4,10000000000,-5340232226128654848,8.988356
Multithreading,4,10000000000,-5340232226128654848,9.715780
Multithreading,4,10000000000,-5340232226128654848,9.703687
Multithreading,4,10000000000,-5340232226128654848,9.810420
Multithreading,4,10000000000,-5340232226128654848,9.530385
Multithreading,4,10000000000,-5340232226128654848,8.947359
Multithreading,4,10000000000,-5340232226128654848,9.755916
Multithreading,4,10000000000,-5340232226128654848,9.670845
Multithreading,4,10000000000,-5340232226128654848,9.740647
Multithreading,4,10000000000,-5340232226128654848,9.728924
Multithreading,4,10000000000,-5340232226128654848,9.720773
Multithreading,4,10000000000,-5340232226128654848,9.745055
Multithreading,4,10000000000,-5340232226128654848,9.745680
Multithreading,4,10000000000,-5340232226128654848,9.722302
Multithreading,4,10000000000,-5340232226128654848,9.754482
Multithreading,4,10000000000,-5340232226128654848,9.616889
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.047790
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.150728
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.994720
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.201505
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.026098
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.380104
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.052612
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.304467
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.232820
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.342122
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.604109
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.394583
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.186914
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.574865
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.005583
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.346718
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.331893
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.551143
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.967160
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.282077
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.969210
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.550727
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.445313
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.388679
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.443745
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.024561
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.478985
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.687220
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.950161
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.041104
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.311451
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.189027
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.580832
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.690903
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.882134
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.225255
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.503421
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.048829
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.372407
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.074922
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.947238
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.011695
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.055214
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.046558
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.791492
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.948527
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.071695
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.857232
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.600106
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.616859
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.521945
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.974592
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.364657
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.788927
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.449526
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.522231
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.817308
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.619540
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.135881
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.430417
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.047496
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.994526
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.130998
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.433851
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.249530
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.375934
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.367103
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.003235
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.497598
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.107790
Multiprocessing_fork,4,10000000000,-5340232226128654848,8.907133
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.448818
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.773519
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.488930
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.447455
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.058764
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.281173
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.896296
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.394720
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.321645
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.375359
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.460107
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.119391
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.889939
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.502375
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.053530
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.040152
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.748369
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.572409
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.700413
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.244633
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.436525
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.803527
Multiprocessing_fork,4,10000000000,-5340232226128654848,10.398326
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.386850
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.153092
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.292337
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.951385
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.229337
Multiprocessing_fork,4,10000000000,-5340232226128654848,9.260913
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.567877
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.950452
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.325502
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.110895
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.857349
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.775525
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.846319
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.270510
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.183728
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.099624
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.073836
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.073383
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.022257
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.348827
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.542514
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.655264
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.158717
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.534735
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.669805
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.161159
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.002030
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.899229
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.033632
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.174621
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.915620
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.905960
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.935906
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.959930
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.470025
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.588033
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.705028
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.726928
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.088834
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.543028
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.118654
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.282700
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.841899
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.187701
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.857726
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.171454
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.797532
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.186882
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.783184
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.945363
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.922047
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.461972
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.552727
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.743726
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.627498
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.682616
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.666186
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.678559
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.681043
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.737651
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.113615
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.961848
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.269306
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.476332
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.266733
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.424231
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.671114
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.142898
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.003848
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.968557
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.116680
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.954067
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.167800
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.825042
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.434580
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.297176
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.431120
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.298234
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.462838
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.282364
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.405936
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.581167
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.802183
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.784258
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.507733
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.299165
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.446153
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.078130
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.198818
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.435221
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.267242
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.484708
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.335935
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.513441
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.666515
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.173751
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.019700
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.938660
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.954253
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.942739
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.852084
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.964327
Multiprocessing_popen,4,10000000000,-5340232226128654848,9.007726
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.984848
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.897361
Multiprocessing_popen,4,10000000000,-5340232226128654848,8.902039
Baseline,1,10000000000,-5340232226128654848,28.685695
Baseline,1,10000000000,-5340232226128654848,27.931222
Baseline,1,10000000000,-5340232226128654848,27.727740
Baseline,1,10000000000,-5340232226128654848,27.794661
Baseline,1,10000000000,-5340232226128654848,27.692967
Baseline,1,10000000000,-5340232226128654848,27.790948
Baseline,1,10000000000,-5340232226128654848,28.262400
Baseline,1,10000000000,-5340232226128654848,27.550969
Baseline,1,10000000000,-5340232226128654848,27.531483
Baseline,1,10000000000,-5340232226128654848,27.691667
Baseline,1,10000000000,-5340232226128654848,27.588165
Baseline,1,10000000000,-5340232226128654848,27.522336
Baseline,1,10000000000,-5340232226128654848,27.515595
Baseline,1,10000000000,-5340232226128654848,27.569852
Baseline,1,10000000000,-5340232226128654848,27.494853
Baseline,1,10000000000,-5340232226128654848,27.449587
Baseline,1,10000000000,-5340232226128654848,27.526771
